country,region,period.num,period,industry,site,unit,site.unit,BP.cal.median,C14.mean,C14.SD,C14.CV,calib.curve,sample.id,delta.C13,sample.type,method&ID,latitude,longitude,east.cord,north.coord,material,species,life.span,domestic,citation.short,citation,source,comments,dataset
Spain,Alacant,4,Holocene,NA,Cova de la Pastora,-,Cova de la Pastora -,NA,4150,20,0.00481927710843374,intcal20,UCIAMS66310,NA,Singular,NA,38.6585,-0.43696,NA,NA,Hueso,Humano,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Alacant,4,Holocene,NA,Cova de la Pastora,-,Cova de la Pastora -,NA,3875,20,0.00516129032258065,intcal20,UCIAMS66311,NA,Singular,NA,38.6585,-0.43696,NA,NA,Hueso,Humano,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Alacant,4,Holocene,NA,Cova de la Pastora,-,Cova de la Pastora -,NA,4275,20,0.00467836257309942,intcal20,UCIAMS66313,NA,Singular,NA,38.6585,-0.43696,NA,NA,Hueso,Humano,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Alacant,4,Holocene,NA,Mas d'Is,-,Mas d'Is -,NA,5070,20,0.00394477317554241,intcal20,UCIAMS66315,NA,Singular,NA,38.687596,-0.397285,NA,NA,Hueso,Cervus,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Córdoba,4,Holocene,NA,Cueva de los Murciélagos,NA,Cueva de los Murciélagos,NA,6226,20,0.0032123353678124,intcal20,Wk40844,NA,NA,NA,37.54302,-4.30262,NA,NA,Hueso,Humano,Corta,NA,Valdiosera et al. 2017,"Valdiosera, C., Günther, T., Vera-Rodríguez, J. C., Ureña, I., Iriarte, E., Rodríguez-Varela, R., ? Jakobsson, M. (2018). Four millennia of Iberian biomolecular prehistory illustrate the impact of prehistoric migrations at the far end of Eurasia. Proceedings of the National Academy of Sciences, 201717762. https://doi.org/10.1073/pnas.1717762115",NA,NA,Cortell2022
Spain,Murcia,4,Holocene,NA,La Bastida,NA,La Bastida,NA,3508,21,0.00598631698973774,intcal20,KIA40097(2009/2011),NA,Agregado,NA,37.75977,-1.55688,NA,NA,Semilla/fruto,Cereal,Corta,NA,Meadows et al. 2015,"Meadows, John, Matthias Hüls, & Ralph Schneider ( 2015 ) Accuracy and Reproducibility of 14C Measurements at the Leibniz-Labor (Kiel): A First Response to Lull et al., ""When 14C Dates Fall Beyond the Limits of Uncertainty: An Assessment of Anomalies in We",NA,misma muestra que KIA-40097(2014),Cortell2022
Spain,Murcia,4,Holocene,NA,La Bastida,"building 3, pithos urial 18 bowl","La Bastida building 3, pithos urial 18 bowl",NA,3399,21,0.00617828773168579,intcal20,KIA40100(2009),NA,NA,NA,37.75977,-1.55688,NA,NA,Semilla/fruto,Cereal,Corta,NA,Lull et al. 2015,"Lull, Vicente, Rafael Micó, Cristina Rihuete Herrada, & Roberto Risch (2015a) When 14C Dates Fall Beyond the Limits of Uncertainty: An Assessment of Anomalies in Western Mediterranean Bronze Age 14C Series. Radiocarbon [0033-8222] 57(5):1029-1040",NA,misma muestra que KIA-40100(2014),Cortell2022
Spain,Almería,4,Holocene,NA,El Argar,Tumba 534,El Argar Tumba 534,NA,3609,21,0.0058187863674148,intcal20,MAMS15344,NA,Singular,NA,37.2496,-1.9122,NA,NA,Hueso,Humano,Corta,NA,Shubart y Ulreich 1991,"Schubart, Hermanfrid, & Hermann Ulreich (1991) Die Funde der Südostspanischen Bronzezeit aus der Sammlung Siret. Madrider Beiträge, 17. Mainz: Philipp von Zabern",NA,NA,Cortell2022
Spain,Almería,4,Holocene,NA,Cerro Minado,Cantera este (perfil escombrera),Cerro Minado Cantera este (perfil escombrera),NA,3905,21,0.00537772087067862,intcal20,MAMS18508,NA,Singular,NA,37.37472,-1.95027,NA,NA,Carbon,Pistacea sp.,Larga,NA,Delgado-Raack et al. 2014,"Delgado-Raack, Selina, Nicolau Escanilla Artigas, & Roberto Risch (2014) Mazas Ocultas: Rastros de Minería Prehistórica en el Cerro Minado de Huércal-Overa (Almería). Cuadernos de Prehistoria y Arqueología de la Universidad de Granada [2174-8063] 24:13-44.",NA,NA,Cortell2022
Spain,Castelló,4,Holocene,NA,Cova dels Diablets,II,Cova dels Diablets II,NA,4197,21,0.0050035739814153,intcal20,MAMS18650,NA,Singular,NA,40.30583,0.283333,NA,NA,Hueso,Humano,Corta,NA,Aguilella et al. 2014,"Aguilella, G., Roman, D., & García Borja, P. (2014). La cova dels diablets (Alcalá de Xivert, Castelló). Prehistoria a la Serra d'Irta. Diputación de Castellón.",NA,NA,Cortell2022
Spain,Castelló,4,Holocene,NA,Cova dels Diablets,I,Cova dels Diablets I,NA,4141,21,0.00507123883120019,intcal20,MAMS18651,NA,Singular,NA,40.30583,0.283333,NA,NA,Hueso,Humano,Corta,NA,Aguilella et al. 2014,"Aguilella, G., Roman, D., & García Borja, P. (2014). La cova dels diablets (Alcalá de Xivert, Castelló). Prehistoria a la Serra d'Irta. Diputación de Castellón.",NA,NA,Cortell2022
Spain,Castelló,4,Holocene,NA,Cova dels Diablets,I,Cova dels Diablets I,NA,4143,21,0.00506879073135409,intcal20,MAMS18652,NA,Singular,NA,40.30583,0.283333,NA,NA,Hueso,Humano,Corta,NA,Aguilella et al. 2014,"Aguilella, G., Roman, D., & García Borja, P. (2014). La cova dels diablets (Alcalá de Xivert, Castelló). Prehistoria a la Serra d'Irta. Diputación de Castellón.",NA,NA,Cortell2022
Spain,València,4,Holocene,NA,Cova de la Sarsa,NA,Cova de la Sarsa,NA,3552,21,0.00591216216216216,intcal20,MAMS19067,NA,Singular,NA,38.7358,-0.5565,NA,NA,Hueso,Humano,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Albacete,4,Holocene,NA,Vilches IV,Cabaña 1; UE2102,Vilches IV Cabaña 1; UE2102,NA,3968,21,0.00529233870967742,intcal20,MAMS19113,NA,NA,NA,38.5163,-1.57729,NA,NA,Carbon,Pinus sp.,Larga,NA,NA,NA,NA,NA,Cortell2022
Spain,Málaga,4,Holocene,NA,Cueva de Nerja,NV2,Cueva de Nerja NV2,NA,6185,21,0.00339531123686338,intcal20,MAMS20437,NA,singular,NA,36.76175,-3.84484,NA,NA,Hueso,Ovis / Capra,Corta,Si,García Borja et al. 2014,"García Borja, Pablo, Joan Emili Aura Tortosa, Jesús F. Jordá Pardo, & Domingo Carlos Salazar-García (2014) La Cerámica Neolítica de la Cueva de Nerja (Málaga, España): Salas del Vestíbulo y la Mina. Archivo de Prehistoria Levantina [0210-3230] 30:81-131.",NA,NA,Cortell2022
Spain,Sevilla,4,Holocene,NA,Valencina de la Concepción,"estructura 30, UE135, individuo B61","Valencina de la Concepción estructura 30, UE135, individuo B61",NA,4073,21,0.00515590473852197,intcal20,OxA32305,-18.5,Singular,NA,37.42183,-6.07568,NA,NA,Hueso,Humano,Corta,NA,García Sanjuán et al. 2018,"García Sanjuán, Leonardo, Juan Manuel Vargas Jiménez, Luis Miguel Cáceres Puro, Manuel Eleazar Costa Caramé, Marta Díaz-Guardamino Uribe, Marta Díaz-Zorita Bonilla, Álvaro Fernández Flores, Víctor Hurtado Pérez, Pedro Manuel López Aldana, Elena Méndez Izq",NA,C/N:3.3,Cortell2022
Spain,Almería,4,Holocene,NA,El Barranquete,Tholos 9 (lado cámara),El Barranquete Tholos 9 (lado cámara),NA,3564,22,0.00617283950617284,intcal20,ETH68006,-18.9 (CN: 3.4),Singular,NA,36.84602,-2.20179,NA,NA,Hueso,Humano,Corta,NA,Aranda et al. 2018,"Aranda Jiménez, Gonzalo, Águeda Lozano Medina, Marta Díaz-Zorita Bonilla, Margarita Sánchez Romero, & Javier Escudero Carrillo ( 2018) Cultural Continuity and Social Resistance: The Chronology of Megalithic Funerary Practices in Southern Iberia. European Journal of Archaeology 21(2):192-216.",NA,NA,Cortell2022
Spain,Murcia,4,Holocene,NA,La Bastida,NA,La Bastida,NA,3483,22,0.00631639391329314,intcal20,KIA40098(2009/2011),NA,Agregado,NA,37.75977,-1.55688,NA,NA,Semilla/fruto,Cereal,Corta,NA,Meadows et al. 2015,"Meadows, John, Matthias Hüls, & Ralph Schneider ( 2015 ) Accuracy and Reproducibility of 14C Measurements at the Leibniz-Labor (Kiel): A First Response to Lull et al., ""When 14C Dates Fall Beyond the Limits of Uncertainty: An Assessment of Anomalies in We",NA,misma muestra que KIA-40098(2014),Cortell2022
Spain,Almería,4,Holocene,NA,Gatas,tumba 41 (cista),Gatas tumba 41 (cista),NA,3606,22,0.00610094287298946,intcal20,MAMS15345,NA,Singular,NA,37.13259,-1.88465,NA,NA,Hueso,Humano,Corta,NA,Lull et al. 2017,"Lull, Vicente, Rafael Micó, Cristina Rihuete Herrada, Roberto Risch, & Nicolau Escanilla (2017) The Absolute Chronology of Argaric Halberds. En Actas del Congreso de Cronometrías para la Historia de la Península Ibérica (IberCrono 2017). Juan Anton Barceló, Igor Bogdanovic & Berta Morell, eds. Pp. 143-162.",NA,NA,Cortell2022
Spain,Alacant,4,Holocene,NA,Les Llometes,NA,Les Llometes,NA,4550,22,0.00483516483516484,intcal20,MAMS16345,NA,Singular,NA,38.7078,-0.4832,NA,NA,Hueso,Humano,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Alacant,4,Holocene,NA,Les Llometes,NA,Les Llometes,NA,4710,22,0.00467091295116773,intcal20,MAMS16346,NA,Singular,NA,38.7078,-0.4832,NA,NA,Hueso,Humano,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Alacant,4,Holocene,NA,Les Llometes,NA,Les Llometes,NA,4520,22,0.00486725663716814,intcal20,MAMS16347,NA,Singular,NA,38.7078,-0.4832,NA,NA,Hueso,Humano,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Alacant,4,Holocene,NA,Les Llometes,NA,Les Llometes,NA,4850,22,0.0045360824742268,intcal20,MAMS16348,NA,Singular,NA,38.7078,-0.4832,NA,NA,Hueso,Humano,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Alacant,4,Holocene,NA,Les Llometes,NA,Les Llometes,NA,4550,22,0.00483516483516484,intcal20,MAMS16351,NA,Singular,NA,38.7078,-0.4832,NA,NA,Hueso,Humano,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Alacant,4,Holocene,NA,Les Llometes,NA,Les Llometes,NA,4760,22,0.0046218487394958,intcal20,MAMS16353,NA,Singular,NA,38.7078,-0.4832,NA,NA,Hueso,Humano,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Alacant,4,Holocene,NA,Les Llometes,NA,Les Llometes,NA,4810,22,0.00457380457380457,intcal20,MAMS16354,NA,Singular,NA,38.7078,-0.4832,NA,NA,Hueso,Humano,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Alacant,4,Holocene,NA,Les Llometes,NA,Les Llometes,NA,4560,22,0.00482456140350877,intcal20,MAMS16355,NA,Singular,NA,38.7078,-0.4832,NA,NA,Hueso,Humano,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Alacant,4,Holocene,NA,Les Llometes,NA,Les Llometes,NA,4670,22,0.00471092077087794,intcal20,MAMS16356,NA,Singular,NA,38.7078,-0.4832,NA,NA,Hueso,Humano,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,València,4,Holocene,NA,Cova de la Sarsa,-,Cova de la Sarsa -,NA,4534,22,0.00485222761358624,intcal20,MAMS19069,NA,Singular,NA,38.7358,-0.5565,NA,NA,Hueso,Humano,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,València,4,Holocene,NA,Cova de la Sarsa,-,Cova de la Sarsa -,NA,4573,22,0.00481084627159414,intcal20,MAMS19070,NA,Singular,NA,38.7358,-0.5565,NA,NA,Hueso,Humano,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Alacant,4,Holocene,NA,Cueva Oriental del Peñón de la Zorra,-,Cueva Oriental del Peñón de la Zorra -,NA,3357,22,0.00655347036044087,intcal20,MAMS19108,NA,Singular,NA,38.67577,-0.86167,NA,NA,Hueso,Humano,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Murcia,4,Holocene,NA,La Almoloya,NA,La Almoloya,NA,3738,22,0.00588550026752274,intcal20,MAMS19928,NA,NA,NA,37.95712,-1.50811,NA,NA,Hueso,Hueso,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Granada,4,Holocene,NA,Panoria,"tumba 10, funerary chamber","Panoria tumba 10, funerary chamber",NA,3886,23,0.00591868244981987,intcal20,ETH71515,NA,Singular,NA,37.36833,-3.29472,NA,NA,Hueso,Humano,Corta,NA,Aranda et al. 2017,"Aranda Jiménez, Gonzalo, Águeda Lozano Medina, Margarita Sánchez Romero, Marta Díaz-Zorita Bonilla, & Hervé Bocherens ( 2017) Chronology of Megalithic Funerary Practices in Southeastern Iberia: The Necropolis of Panoria (Granada, Spain). Radiocarbon [0033-8222] doi: 10.1017/RDC.2017.96.",NA,NA,Cortell2022
Spain,Almería,4,Holocene,NA,El Oficio,Tumba 42,El Oficio Tumba 42,NA,3383,23,0.00679869937924919,intcal20,MAMS14429,NA,Singular,NA,37.32812,-1.74614,NA,NA,Hueso,Humano,Corta,NA,Shubart y Ulreich 1991,"Schubart, Hermanfrid, & Hermann Ulreich (1991) Die Funde der Südostspanischen Bronzezeit aus der Sammlung Siret. Madrider Beiträge, 17. Mainz: Philipp von Zabern",NA,NA,Cortell2022
Spain,Alacant,4,Holocene,NA,Les Llometes,NA,Les Llometes,NA,4670,23,0.00492505353319058,intcal20,MAMS16332,NA,Singular,NA,38.7078,-0.4832,NA,NA,Hueso,Humano,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Alacant,4,Holocene,NA,Les Llometes,NA,Les Llometes,NA,4490,23,0.00512249443207127,intcal20,MAMS16333,NA,Singular,NA,38.7078,-0.4832,NA,NA,Hueso,Humano,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Alacant,4,Holocene,NA,Les Llometes,NA,Les Llometes,NA,4680,23,0.00491452991452991,intcal20,MAMS16334,NA,Singular,NA,38.7078,-0.4832,NA,NA,Hueso,Humano,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Alacant,4,Holocene,NA,Les Llometes,NA,Les Llometes,NA,4240,23,0.00542452830188679,intcal20,MAMS16338,NA,Singular,NA,38.7078,-0.4832,NA,NA,Hueso,Humano,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Alacant,4,Holocene,NA,Cova de l'Or,H3,Cova de l'Or H3,NA,6356,23,0.00361862806796727,intcal20,MAMS19063,NA,Singular,NA,38.84462,-0.36296,NA,NA,Hueso,Humano,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Sevilla,4,Holocene,NA,Tholos Montelirio,NA,Tholos Montelirio,NA,4203,23,0.00547228170354509,intcal20,SUERC60405,NA,NA,NA,37.41324,-6.06186,NA,NA,Hueso,Hueso,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Granada,4,Holocene,NA,Panoria,"tumba 10, second section of the passage","Panoria tumba 10, second section of the passage",NA,3945,24,0.00608365019011407,intcal20,ETH69962,-19.3,Singular,NA,37.36833,-3.29472,NA,NA,Hueso,Humano,Corta,NA,Aranda et al. 2017,"Aranda Jiménez, Gonzalo, Águeda Lozano Medina, Margarita Sánchez Romero, Marta Díaz-Zorita Bonilla, & Hervé Bocherens ( 2017) Chronology of Megalithic Funerary Practices in Southeastern Iberia: The Necropolis of Panoria (Granada, Spain). Radiocarbon [0033-8222] doi: 10.1017/RDC.2017.96.",NA,NA,Cortell2022
Spain,Granada,4,Holocene,NA,Panoria,"tumba 10, second section of the passage","Panoria tumba 10, second section of the passage",NA,3993,24,0.00601051840721262,intcal20,ETH69963,-19.4,Singular,NA,37.36833,-3.29472,NA,NA,Hueso,Humano,Corta,NA,Aranda et al. 2017,"Aranda Jiménez, Gonzalo, Águeda Lozano Medina, Margarita Sánchez Romero, Marta Díaz-Zorita Bonilla, & Hervé Bocherens ( 2017) Chronology of Megalithic Funerary Practices in Southeastern Iberia: The Necropolis of Panoria (Granada, Spain). Radiocarbon [0033-8222] doi: 10.1017/RDC.2017.96.",NA,NA,Cortell2022
Spain,Granada,4,Holocene,NA,Panoria,"tumba 10, funerary chamber","Panoria tumba 10, funerary chamber",NA,3899,24,0.00615542446781226,intcal20,ETH69964,-19.5,Singular,NA,37.36833,-3.29472,NA,NA,Hueso,Humano,Corta,NA,Aranda et al. 2017,"Aranda Jiménez, Gonzalo, Águeda Lozano Medina, Margarita Sánchez Romero, Marta Díaz-Zorita Bonilla, & Hervé Bocherens ( 2017) Chronology of Megalithic Funerary Practices in Southeastern Iberia: The Necropolis of Panoria (Granada, Spain). Radiocarbon [0033-8222] doi: 10.1017/RDC.2017.96.",NA,NA,Cortell2022
Spain,Granada,4,Holocene,NA,Panoria,"tumba 10, funerary chamber","Panoria tumba 10, funerary chamber",NA,3942,24,0.0060882800608828,intcal20,ETH69966,-19.7,Singular,NA,37.36833,-3.29472,NA,NA,Hueso,Humano,Corta,NA,Aranda et al. 2017,"Aranda Jiménez, Gonzalo, Águeda Lozano Medina, Margarita Sánchez Romero, Marta Díaz-Zorita Bonilla, & Hervé Bocherens ( 2017) Chronology of Megalithic Funerary Practices in Southeastern Iberia: The Necropolis of Panoria (Granada, Spain). Radiocarbon [0033-8222] doi: 10.1017/RDC.2017.96.",NA,NA,Cortell2022
Spain,Granada,4,Holocene,NA,Panoria,"tumba 10, funerary chamber","Panoria tumba 10, funerary chamber",NA,3941,24,0.00608982491753362,intcal20,ETH69967,-19.4,Singular,NA,37.36833,-3.29472,NA,NA,Hueso,Humano,Corta,NA,Aranda et al. 2017,"Aranda Jiménez, Gonzalo, Águeda Lozano Medina, Margarita Sánchez Romero, Marta Díaz-Zorita Bonilla, & Hervé Bocherens ( 2017) Chronology of Megalithic Funerary Practices in Southeastern Iberia: The Necropolis of Panoria (Granada, Spain). Radiocarbon [0033-8222] doi: 10.1017/RDC.2017.96.",NA,NA,Cortell2022
Spain,Granada,4,Holocene,NA,Panoria,"tumba 10, funerary chamber","Panoria tumba 10, funerary chamber",NA,3980,24,0.00603015075376884,intcal20,ETH69968,-19.3,Singular,NA,37.36833,-3.29472,NA,NA,Hueso,Humano,Corta,NA,Aranda et al. 2017,"Aranda Jiménez, Gonzalo, Águeda Lozano Medina, Margarita Sánchez Romero, Marta Díaz-Zorita Bonilla, & Hervé Bocherens ( 2017) Chronology of Megalithic Funerary Practices in Southeastern Iberia: The Necropolis of Panoria (Granada, Spain). Radiocarbon [0033-8222] doi: 10.1017/RDC.2017.96.",NA,NA,Cortell2022
Spain,Granada,4,Holocene,NA,Panoria,"tumba 10, funerary chamber","Panoria tumba 10, funerary chamber",NA,3959,24,0.0060621369032584,intcal20,ETH69969,-19.7,Singular,NA,37.36833,-3.29472,NA,NA,Hueso,Humano,Corta,NA,Aranda et al. 2017,"Aranda Jiménez, Gonzalo, Águeda Lozano Medina, Margarita Sánchez Romero, Marta Díaz-Zorita Bonilla, & Hervé Bocherens ( 2017) Chronology of Megalithic Funerary Practices in Southeastern Iberia: The Necropolis of Panoria (Granada, Spain). Radiocarbon [0033-8222] doi: 10.1017/RDC.2017.96.",NA,NA,Cortell2022
Spain,Granada,4,Holocene,NA,Panoria,"tumba 10, funerary chamber","Panoria tumba 10, funerary chamber",NA,3954,24,0.00606980273141123,intcal20,ETH69970,-19.4,Singular,NA,37.36833,-3.29472,NA,NA,Hueso,Humano,Corta,NA,Aranda et al. 2017,"Aranda Jiménez, Gonzalo, Águeda Lozano Medina, Margarita Sánchez Romero, Marta Díaz-Zorita Bonilla, & Hervé Bocherens ( 2017) Chronology of Megalithic Funerary Practices in Southeastern Iberia: The Necropolis of Panoria (Granada, Spain). Radiocarbon [0033-8222] doi: 10.1017/RDC.2017.96.",NA,NA,Cortell2022
Spain,Sevilla,4,Holocene,NA,Parque de Miraflores,NA,Parque de Miraflores,NA,4327,24,0.00554656806101225,intcal20,KIA24925,NA,NA,NA,37.41498,-5.95874,NA,NA,Carbon,Carbón,Larga,NA,NA,NA,NA,NA,Cortell2022
Spain,Murcia,4,Holocene,NA,La Bastida,NA,La Bastida,NA,3408,24,0.00704225352112676,intcal20,KIA39251,NA,Singular,NA,37.75977,-1.55688,NA,NA,Hueso,Humano,Corta,NA,Meadows et al. 2015,"Meadows, John, Matthias Hüls, & Ralph Schneider ( 2015 ) Accuracy and Reproducibility of 14C Measurements at the Leibniz-Labor (Kiel): A First Response to Lull et al., ""When 14C Dates Fall Beyond the Limits of Uncertainty: An Assessment of Anomalies in We",NA,misma muestraque KIA-50633,Cortell2022
Spain,Murcia,4,Holocene,NA,La Bastida,NA,La Bastida,NA,3609,24,0.00665004156275977,intcal20,KIA40012,NA,NA,NA,37.75977,-1.55688,NA,NA,Hueso,Hueso,Corta,Si,NA,NA,NA,NA,Cortell2022
Spain,Murcia,4,Holocene,NA,La Bastida,NA,La Bastida,NA,3402,24,0.00705467372134039,intcal20,KIA40013,NA,Singular,NA,37.75977,-1.55688,NA,NA,Hueso,Humano,Corta,NA,Meadows et al. 2015,"Meadows, John, Matthias Hüls, & Ralph Schneider ( 2015 ) Accuracy and Reproducibility of 14C Measurements at the Leibniz-Labor (Kiel): A First Response to Lull et al., ""When 14C Dates Fall Beyond the Limits of Uncertainty: An Assessment of Anomalies in We",NA,misma muestra que KIA-50637,Cortell2022
Spain,Murcia,4,Holocene,NA,La Bastida,"building 3, pithos burial 23","La Bastida building 3, pithos burial 23",NA,3450,24,0.00695652173913043,intcal20,KIA40014,NA,Singular,NA,37.75977,-1.55688,NA,NA,Hueso,Humano,Corta,NA,Lull et al. 2015,"Lull, Vicente, Rafael Micó, Cristina Rihuete Herrada, & Roberto Risch (2015a) When 14C Dates Fall Beyond the Limits of Uncertainty: An Assessment of Anomalies in Western Mediterranean Bronze Age 14C Series. Radiocarbon [0033-8222] 57(5):1029-1040",NA,"mismas dos costillas 2/10 izquierda que KIA-40014-1.1, -40014-1.2 y -40014-2",Cortell2022
Spain,Murcia,4,Holocene,NA,La Bastida,NA,La Bastida,NA,3480,24,0.00689655172413793,intcal20,KIA40015,NA,NA,NA,37.75977,-1.55688,NA,NA,Hueso,Hueso,Corta,Si,NA,NA,NA,NA,Cortell2022
Spain,Murcia,4,Holocene,NA,La Bastida,NA,La Bastida,NA,3592,24,0.0066815144766147,intcal20,KIA45106(2011),NA,Singular,NA,37.75977,-1.55688,NA,NA,Hueso,n.d,Corta,NA,Meadows et al. 2015,"Meadows, John, Matthias Hüls, & Ralph Schneider ( 2015 ) Accuracy and Reproducibility of 14C Measurements at the Leibniz-Labor (Kiel): A First Response to Lull et al., ""When 14C Dates Fall Beyond the Limits of Uncertainty: An Assessment of Anomalies in Western Mediterranean Bronze Age 14C Series."" Radiocarbon [0033-8222] 57(5):1041-1047",NA,"misma muestra que KIA-40020, KIA-45106(2013) y KIA-45106(2014)",Cortell2022
Spain,Murcia,4,Holocene,NA,La Bastida,NA,La Bastida,NA,3690,24,0.00650406504065041,intcal20,KIA45106(2014),NA,Singular,NA,37.75977,-1.55688,NA,NA,Hueso,n.d,Corta,NA,Meadows et al. 2015,"Meadows, John, Matthias Hüls, & Ralph Schneider ( 2015 ) Accuracy and Reproducibility of 14C Measurements at the Leibniz-Labor (Kiel): A First Response to Lull et al., ""When 14C Dates Fall Beyond the Limits of Uncertainty: An Assessment of Anomalies in Western Mediterranean Bronze Age 14C Series."" Radiocarbon [0033-8222] 57(5):1041-1047",NA,"misma muestra que KIA-45106(2011), KIA-45106(2013) y KIA-40020",Cortell2022
Spain,Murcia,4,Holocene,NA,La Bastida,"building 3, pithos burial 23 individual 1","La Bastida building 3, pithos burial 23 individual 1",NA,3427,24,0.00700320980449373,intcal20,MAMS10991,NA,Singular,NA,37.75977,-1.55688,NA,NA,Hueso,n.d,Corta,NA,Lull et al. 2015,"Lull, Vicente, Rafael Micó, Cristina Rihuete Herrada, & Roberto Risch (2015a) When 14C Dates Fall Beyond the Limits of Uncertainty: An Assessment of Anomalies in Western Mediterranean Bronze Age 14C Series. Radiocarbon [0033-8222] 57(5):1029-1040",NA,NA,Cortell2022
